gene_id	length	eff_length	est_counts	tpm
CPTP	4038	3206.305	224.00016	4.526457
CPXM2	9003	7931.0203	1	0.0154214
CR2	21827	19260.1329	2	0.131796
CRABP1	1722	893.248	150	11.9011
CRABP2	3246	2137.11	81.00002	4.662822
CRACD	29401	26674.6316	131.0004619293	0.7128560652123
CRACDL	8623	6682.462	9	0.6060419
CRACR2A	18792	17128.551	191.99952	5.06776092
CRACR2B	17412	13530.861	69.999988	2.3863535
CRADD	10949	7622.682	402.20079	29.109455
CRADD-AS1	2115	1560.551	1	0.0279139
CRAMP1	19220	16787.7962	519.50728	4.552528
CRAT	51274	45177.876	1271.63856165	20.4031467454
CRAT37	5840	4731.008	2	0.0392541
CRB2	13219	12387.25	9	0.0616677
CRB3	3893	2784.106	61.99999	3.295021
CRBN	24192	20310.814	782.91515	28.068156
CRCP	9929	7988.407	1530.48559	31.585821
CRCT1	718	440.801	13	1.07823
CREB1	28995	24334.8849	1013.99988	15.789139
CREB3	2992	2437.5	786.67	23.5987
CREB3L1	6782	5118.867	83.99999	1.468724
CREB3L2	12997	11333.657	1801.20921	10.504058
CREB3L3	7500	6113.801	2	0.0632154
CREB3L4	13757	10152.974	232.06072756	9.210106409
CREB5	23399	19474.662	13.449244	0.3285369
CREBBP	31442	27412.1627	1860.57956	12.9644648
CREBL2	4437	3882.551	1808.0046	21.01126
CREBRF	18170	16506.602	137.99992	1.6223611
CREBZF	24129	21356.661	2415.42232	17.1403508
CREG1	3966	3411.5	1749	37.7975
CREG2	7973	7141.305	13.89966	0.2875395
CRELD1	164066	143549.712	406.134432	8.15857296
CRELD2	13505	10455.419	551.39619	18.963414
CREM	51937	38632.035	515.00929	25.591606
CRIM1	10616	7956.1323	51.00911	9.231434
CRIM1-DT	1098	553.984	14.9841	1.21522
CRIP1	6982	5318.653	2673.5909	244.668931
CRIP2	12591	9541.466	375.00035	14.432494
CRIP3	4881	2941.03	30	2.650243
CRIPT	8047	7492.5	239.9967	4.366927
CRISPLD1	9543	8156.852	1	0.00909518
CRISPLD2	16597	13547.462	35	0.297187
CRK	9746	8637.051	3484.8707	36.295656
CRKL	7379	6824.5	2355	16.9998
CRLF1	5954	4292.027	1.00000008	0.024976547
CRLF3	6372	4716.761	672.98961	10.550939
CRLS1	11788	9847.411	1136.02388	52.313022
CRMP1	16279	14615.5	12	0.16427
CRNDE	49081	40789.3178	852.51954304058	32.9969010189871
CRNKL1	22473	20532.352	1811.3982686331	19.63248760775
CROCC	22883	19279.107	297.99989	6.7148011
CROCCP2	15250	13032.051	292.15719	7.3707628
CROCCP3	11494	9888.1578	40.0036	0.4991749
CROCCP4	498	220.801	0.8703	0.144105
CROT	11021	9080.407	625.99984	12.433882
CRPPA	12984	11320.508	48.412807	0.7330358
CRTAC1	10063	8399.971	1	0.0151971
CRTAP	8968	8136.301	9708.222	190.325
CRTC1	18026	16917	248.99991	1.8108578
CRTC2	13788	11129.4072	878.02885	22.056853
CRTC3	34286	29296.061	1555.0214	16.565812
CRTC3-AS1	1159	604.602	8	1.30108
CRY1	8743	7356.903	784.00026	11.2501289
CRY2	19511	16191.291	372.99968	4.712059
CRYAB	22320	16498.292	26.0000300437023	1.31080460080139
CRYBB2	1788	1233.555	4	0.297359
CRYBB2P1	11931	9158.712	103.74204	5.35302
CRYBB3	1456	901.555	1	0.11291
CRYBG1	13881	12772.055	12	0.14532
CRYBG2	17228	14456.127	77.00001	2.1214878
CRYBG3	12609	11777.355	1034.0041	4.51823
CRYGN	7194	5530.657	1	0.0174951
CRYGS	3512	2680.305	41	1.891493
CRYL1	17506	14179.059	412.00008	12.8218197
CRYM	9617	6844.772	148.00002	5.4975978
CRYZ	11557	9616.305	3127.9957	88.584282
CRYZL1	23652	17277.84	425.2203	18.195298
CRYZL2P	7294	6185.055	462.2594	8.32951
CRYZL2P-SEC16B	17100	16268.25	110.0571	0.7164984
CRYZP1	1894	1339.508	1	0.0545878
CS	31556	22408.303	10343.21922	191.040234
CSAD	21060	15793.597	233.21745	17.129249
CSAG1	3187	2078.11	1.34293	0.133491
CSDC2	3251	2696.551	33	0.535563
CSDE1	186409	171715.107	11379.000259697	170.90442714058
CSE1L	8410	7578.25	8514.996	101.07015
CSF1	12232	9736.962	1227.99825	14.7763
CSF1R	17374	14601.712	1	0.0106909
CSF2	788	510.801	2	0.143149
CSF2RA	43756	33803.45	193.20768	5.7703852
CSF3R	36953	32567.6111	3.09875032592	0.1321659187256
CSGALNACT1	63404	56236.6836	4289.47512013085	54.2696746012983
CSGALNACT2	3765	3487.75	715	7.49499
CSGALNACT2-DT	1511	1233.75	3.07803	0.0912127
CSK	15456	11574.869	2035.00251	50.138491
CSKMT	6648	5547.634	99	8.587581
CSMD1	83979	79617.3448	1.01125	0.0099607
CSMD3	61662	58889.845	5.999998	0.03002908
CSNK1A1	38768	34054.962	4354.37552	75.172461
CSNK1A1P1	3419	2627.6031	5	0.0977679
CSNK1D	33334	26167.7137	8259.13426	139.434521
CSNK1E	20786	16634.731	1988.9053	48.530121
CSNK1G1	32714	27747.2926	1616.74671	8.9451183
CSNK1G2	9815	6862.9444	1141.00015	29.001255
CSNK1G3	25561	22569.9499	340.91103	4.855569
CSNK2A1	131852	118544.52	8484.384569	161.14038011
CSNK2A2	19407	17189.055	3054.85333	26.723997
CSNK2A3	1309	1031.75	1.96941	0.0697863
CSNK2B	86305	64680.657	2664.16668122677	141.89616090236
CSPG4P10	9626	9071.5	4.29839	0.0346166
CSPG4P11	4910	4632.75	51.2453	0.404414
CSPG4P12	4853	4575.75	4.73116	0.0378021
CSPG4P5	3730	3452.75	3.85697	0.0408405
CSPG5	11070	9683.801	29.99998	0.5590418
CSPP1	242280	220101.021	924.09312544137	11.3341973522252
CSRNP1	5757	5202.5	1270.071	16.79149
CSRNP2	8913	6695.4	1020.0001	11.136445
CSRNP3	40423	38482.502	1.00000039153	0.00320513133435
CSRP1	32578	27319.807	6202.99928524	161.5359201105
CSRP1-AS1	1516	1238.75	21.3122	0.629005
CSRP2	9104	7263.9354	582.99958	32.988639
CST1	1404	849.602	254.89796	19.810211
CST3	4911	4079.352	1808.99	128.223
CST6	592	314.801	1	0.116138
CSTA	1565	1010.602	50.99997	3.9830955
CSTB	9799	8412.805	2467.9957	255.309745
CSTF1	11365	9147.165	929.02108	23.302408
CSTF2	7650	6541.051	1982.9986	31.893989
CSTF2T	4110	3832.75	1879	17.9237
CSTF3	9633	7415.576	1680.99714	33.954549
CSTF3-DT	6296	5464.301	5.08495	0.3948167
CSTL1	2983	1597.005	2	0.346872
CSTPP1	22230	15853.976	1748.23499	68.597145
CT45A5	4514	3682.305	1.96053	0.0305043
CT55	3169	2614.5	2	0.0504019
CT62	6321	5212.055	5	0.1456075
CT69	13230	9903.173	1.15166	0.0506221
CT70	8203	5985.118	2	0.0739525
CTAGE4	2615	2337.75	0.5	0.00781955
CTAGE8	2615	2337.75	0.5	0.00781955
CTBP1	31389	25291.028	1602.92646	44.983516
CTBP1-DT	71744	64535.704	331.7403383	4.64160507452
CTBP2	24444	20774.723	2456.69583	43.2698049
CTBP2P10	1185	907.754	10	0.402757
CTBP2P7	1244	966.754	1	0.0378177
CTBP2P9	1185	907.754	10	0.402757
CTBS	12844	11735	422.7598	7.130781
CTC-338M12.4	5879	4492.809	127	4.347336
CTC1	105488	97725.208	1018.37159	7.6707712
CTCF	54159	49445.805	1888.36094	20.1165809
CTCF-DT	899	621.754	4	0.235208
CTCFL	59474	53374.504	10.5141002	0.244393523
CTDNEP1	12040	8717.467	3316.76423	122.638038
CTDNEP1P1	734	456.801	7	0.56025
CTDP1	24593	20996.624	611.9998	7.834805
CTDP1-DT	2222	1667.508	2	0.0877006
CTDSP1	29789	24534.2353	1570.9998	32.151081
CTDSP2	11158	8940.35	3049.04136	34.292997
CTDSPL	14998	12790.228	1318.42846	13.701015
CTDSPL2	20660	17610.56	1586.00001	21.132064
CTDSPL2P1	1558	1280.75	1.00577	0.0287108
CTF1	3261	2706.5	1	0.0272889
CTH	6700	5313.856	107.00002	2.406137
CTHRC1	3569	2460.11	11	0.417723
CTIF	18204	15155.99	270.94133	4.130923
CTNNA1	41292	29190.85	14995.02738	251.095723
CTNNA1-AS1	587	309.801	21	2.47826
CTNNA1P1	2728	2450.75	1	0.014918
CTNNA2	33062	27801.555	1	0.00897903
CTNNAL1	7179	5792.903	2606.002	43.69558
CTNNB1	158989	143463.267	7870.99286	121.6649341
CTNNBIP1	5515	4406.149	98.9805	5.288856
CTNNBL1	13261	10765.95	1771.99559	40.50098
CTNND1	261739	247322.153	10097.0694727659	69.1119634331508
CTNND2	39180	34191.29	26.00002955741	0.8065638106907
CTNS	19270	15943.306	339.00048	12.6343853
CTNS-AS1	874	596.754	148.532	9.09989
CTPS1	60199	53604.9998	4100.25999	62.4403906
CTPS2	13052	11665.852	794.8307	9.856821
CTR9	8114	6450.661	2005.99779	21.9917266
CTRC	7565	6492.6521	2.00020735503	0.1018961809625
CTRL	7271	5067.6128	27.9528004	0.98715801
CTSA	105718	94628.157	1842.66852667406	40.6657739505657
CTSB	158034	141399.102	5509.58376243811	112.491922830975
CTSC	63751	55156.674	2278.07246	55.0734781
CTSD	29644	25208.063	7530.86048104	154.03040189
CTSF	78049	67236.352	590.999894	14.1807792
CTSH	169422	150291.876	264.1803893	8.55369566
CTSK	46141	40596.004	182.01506	2.9404946
CTSL	87511	75589.266	4570.0033	125.8444536
CTSLP2	1991	1163.314	0.261196	0.0115505
CTSO	36234	33184.25	64.0000054902	0.882928415681
CTSS	38896	33628.368	1753.99985	75.1936216
CTSV	38064	33628.102	720.99959	21.0879075
CTSZ	71167	62295.117	3739.571376	112.8184369
CTTN	18688	14529.619	8544.93674	172.829769
CTTN-DT	3669	2837.352	17.9901	0.561565
CTTNBP2	20635	17316.27	30.99998	0.3424108
CTTNBP2NL	8983	7874.055	612.0555	4.76089
CTU1	2126	1848.75	50	0.988785
CTU2	12000	9254.2874	678.99963	19.770848
CTXN1	1237	959.754	51	1.94277
CTXN2	11381	10272	2	0.0255154
CTXND1	6893	6615.75	1	0.00552626
CUBN	15996	14055.559	4	0.09487619
CUEDC1	17069	13465.115	2537.36269	58.640339
CUEDC2	3259	2150.11	1289	74.80931
CUL1	46845	42131.805	2965.997604096	38.15017161898
CUL2	120201	106616.178	1516.11366579993	20.0305957447848
CUL3	27924	23768.187	2783.99984	39.828648
CUL4A	28273	24986.1118	2173.00583	32.080483
CUL4B	172037	160980.4036	2204.46254	21.2905644
CUL5	12390	10740.668	1007.14592	8.14182
CUL7	72554	67563.555	620.40120262	6.1422558191
CUL9	39992	35001.92	591.0003839	8.2563272436
CUTA	20103	13529.898	1040.72665801031	71.9653390006522
CUTALP	22730	17830.5991	446.44419	19.810473
CUTC	3502	2393.153	1472.0033	57.096116
CUX1	109422	103045.759	2828.592590294	26.48346918566
CUX2	8155	7323.305	4	0.0227587
CUZD1	9484	8097.75	36.51847	0.770497
CWC15	5810	4146.614	672.4563	33.53774
CWC22	5916	5361.5	588	8.38383
CWC25	19077	15195.728	1117.28984	19.448848
CWC27	86376	78337.786	987.90369	20.35604713
CWF19L1	11780	9562.247	1006.53413	20.7335886
CWF19L2	9132	8023.051	326.9998	4.060521
CX3CL1	12957	11848.051	679.00807	8.472737
CX3CR1	13985	12321.602	1	0.0129246
CXADR	8991	7654.8226	960.5953	9.82079
CXCL1	1748	1193.555	106	5.49461
CXCL12	9046	7105.458	1	0.0112329
CXCL16	6684	5297.852	641.0002484	16.47287061
CXCL17	1828	1273.555	14	0.637612
CXCL2	2260	1428.356	392.55548	24.496212
CXCL3	4130	3021.106	175.00038	7.082191
CXCL5	2436	2158.75	886.789	15.0185
CXCL8	6701	5314.852	726.33521	27.0092564
CXXC1	22811	17821.018	756.86649	25.60376
CXXC4	12861	11764.4955	408.9999	3.752866
CXXC4-AS1	10753	9921.25	8	0.092097
CXXC5	13143	8723.4248	1456.98745	32.313119
CXorf38	11519	10687.25	832.2774	7.782544
CXorf49B	2327	1772.551	1	0.0240885
CXorf58	3689	2857.301	3.999996	0.1531
CYB561	28047	22225.229	1619.57719	29.4286201
CYB561A3	30705	24883.225	1704.63903	33.449452
CYB561D1	23203	20707.817	602.88504	5.862875
CYB561D2	6660	4996.614	457.16378	18.219239
CYB5A	12735	10828.8794	1235.00356	76.986704
CYB5B	38143	33429.762	17159.47625	509.9124613
CYB5D1	7643	5979.704	913.64593	12.184758
CYB5D2	5743	4356.856	683.9997	20.354832
CYB5R1	8404	6463.411	666.00009	19.377388
CYB5R2	18078	14209.1001	91.28762	3.3505439
CYB5R3	55698	46555.791	2477.388088366	74.19127255485
CYB5R4	10737	9905.352	1034.514	26.36977
CYB5RL	28745	26249.917	389.69214	3.091872
CYBA	16022	11311.705	4336.00848	525.348855
CYBB	12002	10338.653	19.9999600569264	0.23667470053451
CYBC1	68564	54425.314	2578.29574	75.8561924
CYBRD1	11727	9786.454	945.48717	11.22457
CYC1	4397	3288.106	4038.0043	160.276266
CYCS	7703	6594.106	9672.995	209.8089
CYCSP24	316	68.6101	1	0.532872
CYCSP6	302	60.5233	1	0.604071
CYFIP1	43849	36643.141	4219.55502	44.592936
CYFIP2	45966	39045.461	1257.99975111256	10.1456765114162
CYGB	5237	3850.954	39.37955	2.153999
CYLD	41596	37449.65	932.06111	7.3770132
CYLD-AS1	4947	4115.254	5.1173	0.190957
CYP1A1	15953	13457.809	89.99999	1.631915
CYP1A2	3132	2854.75	6	0.0768411
CYP1B1	15499	13599.5222	5373.902	52.0906
CYP1B1-AS1	35149	24200.8004	31.9999937414	1.686818054607
CYP1D1P	1433	1155.75	5	0.158167
CYP20A1	20816	18321.004	327.9746341398	6.318004813266
CYP21A2	91477	73457.229	1.0000004	0.11325558
CYP24A1	8412	6760.013	11478.394	248.6364
CYP26A1	7912	6248.653	34.00001	1.259443
CYP26B1	14053	12666.852	391.9996	6.05816
CYP26C1	7086	6531.5	1	0.0140576
CYP27A1	7373	5986.809	4	0.0903979
CYP27B1	8289	6412.2672	102.0001	2.619733
CYP27C1	11810	10978.25	67.12376	0.6869181
CYP2A6	4735	3626.055	1	0.0330339
CYP2B6	8290	6924.8787	3.588187	0.0550711
CYP2B7P	11113	8900.402	1	0.04515
CYP2C19	8182	7350.25	2.09426	0.0198682
CYP2C8	20432	17105.055	3	0.1130581
CYP2C9	7277	5890.852	3.05695	0.0489384
CYP2D6	14710	12214.758	16.48709	0.3894009
CYP2D7	21154	16441.158	49.11468	0.637221
CYP2D8P	4468	3636.25	7.39824	0.2234
CYP2E1	16820	14047.763	2	0.114117
CYP2J2	10120	8733.75	5	0.131535
CYP2R1	12998	10225.751	192.01192	7.095083
CYP2S1	6520	4856.704	1147.6961	22.255238
CYP2T1P	3993	3438.5	2	0.0323865
CYP2U1	9455	8623.25	230.00026	1.8931114
CYP2U1-AS1	19749	16986.724	1	0.0137458
CYP2W1	6696	5309.856	1	0.126594
CYP3A4	11886	9945.352	3	0.1628755
CYP3A43	17830	13419.3773	4.03447	0.1224053
CYP3A5	26586	22427.505	480.81882	16.848876
CYP3A7-CYP3A51P	3312	2757.5	2	0.0549469
CYP46A1	14541	12600.403	61.00004	0.422622
CYP4A22-AS1	921	643.754	3.15482	0.17917
CYP4F10P	752	474.801	1	0.0770015
CYP4F11	14344	12957.75	1683.64	23.41648
CYP4F12	21104	16417.8434	692.67666	24.050303
CYP4F2	10051	7833.208	3	0.0948784
CYP4F23P	1579	1301.75	1	0.0280855
CYP4F26P	11843	9070.614	89.90349	3.224293
CYP4F29P	2349	1517.395	4	0.145986
CYP4F3	16340	13875.5585	790.916628	13.908642
CYP4F35P	3266	2716.299	16.7537	0.235699
CYP4F8	17738	14420.984	3.00496	0.0386873
CYP4V2	17993	16884.004	114.9757	1.071532
CYP51A1	8292	6905.852	2304.970294157	31.0088122369
CYP7B1	8049	7494.551	13.999991	0.1180126
CYREN	16226	12527.39	881.55819	34.384147
CYRIB	46127	37545.336	4785.997221	103.1347635
CYS1	3552	2997.551	32	0.422701
CYSLTR1	8415	7583.25	4.17261	0.0553376
CYSLTR2	13108	11467.5469	9.09207	0.0756378
CYSRT1	762	484.801	3	0.22624
CYSTM1	3318	1932.005	2106.14841	166.6695628
CYTH1	30207	25771.332	314.60203	7.5096312
CYTH2	25884	22319.4122	2117.5383	30.2755469
CYTH3	9579	6806.959	1106.00501	15.359601
CYTIP	6661	4443.357	4.00000443	0.340731231
CYTOR	39170	28391.3846	746.56679	81.4535561
CYYR1-AS1	3834	3280.412	18.1787	0.212017
CZIB	7982	6041.411	627.99968	28.160968
CZIB-DT	3591	3313.75	4	0.0441317
D2HGDH	22981	18665.5465	109.647746	3.273762
DAAM1	24284	20705.1323	293.00042	5.5965593
DAAM2	37458	34447.3626	3.000002143714	0.01856560422456
DAAM2-AS1	8885	7222.017	2	0.0263427
DAB2	22432	17847.2007	623.00015	8.0410658
DAB2IP	28569	25559.2676	237.72517758245	1.9539232428681
DACT2	8733	7624	199.0003	2.786319
DACT3	8550	7718.25	2.08356	0.0303674
DAD1	2556	1191.2067	3346.00012	303.705055
DAG1	64640	59378.185	5377.6309	43.215301
DAGLA	11498	10943.5	372	2.46307
DAGLB	15674	12902.311	423.00032	7.8518462
DALRD3	21392	17233.466	303.00017	8.185396
DANCR	22537	18704.7039	1053.081912	52.0363349
DAND5	3512	2957.5	10	0.243127
DANT2	11366	8316.561	21.47325	1.7282642
DAOA-AS1	2482	2204.75	1	0.0165825
DAP	5753	4136.0704	3043.995276	56.025461
DAP3	22519	15390.544	2420.92903	70.429369
DAP3P2	510	232.801	1	0.157046
DAPK1	46771	41549.1504	6411.00531	55.5912809
DAPK2	24701	21097.111	225.64821	4.2917436
DAPK3	8962	7021.454	206.91651	16.322258
DARS1	9475	6427.596	1833.00408	37.373084
DARS1-AS1	27590	18213.0736	5	0.1811272
DARS2	37001	33396.754	2379.99547	30.1268066
DAW1	5929	4542.903	2	0.0332555
DAXX	78261	60673.4783	1047.98859	27.809814
DAZAP1	22424	19374.407	2433.308	56.978962
DAZAP2	17320	13161.67	12718.87953	304.156372
DBET	3363	3085.75	9	0.106633
DBF4	12464	10246.208	1107.03533	29.191922
DBF4B	16046	13273.708	616.18922	13.241257
DBI	7421	4371.811	6385.99604	809.479698
DBIL5P	4271	3222.4119	34.000049	1.255215
DBN1	17368	14319.116	2339.00425	39.625977
DBNDD1	14194	12253.301	1027.99971	20.684444
DBNDD2	11024	8528.778	191.34203	8.518905
DBNL	47921	41821.818	2731.63568	58.4269869
DBP	10836	9449.852	193.4018	8.629672
DBR1	21702	18929.602	506.00271	7.792898
DBT	16416	15307.05	185.30773	3.70501419
DBTP1	432	155.246	1	0.2355
DCAF1	17546	16714.25	871.8805	5.76237
DCAF10	19100	17713.852	1054.0003	10.55785
DCAF11	42013	31515.5421	1514.44578	35.452965
DCAF12	6426	5039.954	2470.76735	28.315337
DCAF12L2	2791	2513.75	2	0.0290883
DCAF13	20249	17753.903	3020.00015	94.6934339
DCAF13P3	1334	1056.75	4	0.138388
DCAF15	5713	4050.165	461.8232	15.072596
DCAF16	5837	5005.352	680.6914	14.34817
DCAF17	20450	17150.84	773.00037	9.8471168
DCAF4	19902	15743.658	502.572570030748	17.3918520005361
DCAF4L1	4710	4432.75	5	0.0412389
DCAF5	22352	19856.907	1711.3231	15.590352
DCAF6	21885	18558.306	2634.00712022564	33.9816950025709
DCAF7	43969	38701.423	5526.59339058155	54.6855238664893
DCAF8	26963	21972.997	3623.83424	87.323516
DCAF8-DT	2261	1429.356	4.0000023	0.249834376
DCAKD	51348	42199.076	453.380658874	11.15222047244
DCBLD1	13397	10120.0326	810.76742	17.684135
DCBLD2	18595	15823.906	20160.43903	143.071927
DCC	23752	19226.9754	4	0.0256137
DCDC1	38740	35438.1353	1670.4565	13.621988
DCDC2	8738	7927.3787	1261.67451	10.4036851
DCHS1	11122	10569.36	7	0.0245236
DCHS2	35994	33776.206	3	0.02662366
DCK	10815	9264.9489	1346.9951	24.242806
DCLK1	31874	29656.102	82.08346	0.6148021
DCLK2	16481	14546.324	207.98822323	6.4503509844
DCLK3	11275	10488.2426	1	0.00721574
DCLRE1A	9398	8566.301	1199.00041	11.158479
DCLRE1B	15335	13671.551	508.0004	6.560416
DCLRE1C	101762	91226.508	584.462790832514	6.974025314544
DCN	25755	20298.9843	1	0.0768397
DCP1A	10426	8762.704	910.99956	6.1893323
DCP1B	10269	8328.356	293.68166	7.292877
DCP2	28321	25836.592	973.14399	10.902853
DCPS	9913	8804.051	866.00022	7.5428487
DCST1	9446	8059.754	2.02733	0.042144
DCST1-AS1	822	544.801	25	1.6777
DCST2	8111	6724.852	20	0.60354
DCT	13251	11864.801	3	0.0228657
DCTD	16252	11562.9178	1841.99997	52.7691186
DCTN1	59446	51713.5952	4331.15441087	44.69810317944
DCTN2	46513	37494.4897	4856.30528	195.575494
DCTN3	9987	6940.511	1050.99967	69.017832
DCTN4	18030	13880.394	1379.00955	15.913
DCTN5	18394	16176.309	3376.27028	55.958863
DCTN6	4750	3086.665	1360.00242	66.498253
DCTN6-DT	806	528.801	40	2.76553
DCTPP1	5486	3822.618	2414.99979	98.743093
DCUN1D1	16476	14258.208	718.98414	9.0752864
DCUN1D2	13356	10307.296	388.90311	10.490593
DCUN1D3	8132	7577.5	296.9357	2.145739
DCUN1D4	31643	25544.269	1554.149339806	28.43069348612
DCUN1D5	21140	18131.324	1269.038	42.70226
DCX	63617	60012.809	2	0.0124255
DCXR	13906	8358.3303	584.00029	40.17181
DCXR-DT	1310	755.602	1	0.114322
DDA1	6260	4877.259	804.05765	48.78609
DDAH1	8664	7832.301	449.7093	4.486556
DDAH2	83089	63682.001	871.731210758832	24.3353940648486
DDB1	117270	104868.1842	8942.592236967	90.681049448044
DDB2	18879	14461.1166	1703.99813	46.1312135
DDC	19622	15740.7	189.08834	4.0309058
DDHD1	53790	49908.804	753.71211	5.729757
DDHD2	30331	23758.9045	2083.1015	39.7315607
DDI2	37227	35009.303	1495.5717	5.938721
DDIAS	17273	13970.3071	1063.00049007451	21.0929110008817
DDIT3	5377	3713.571	448.0001	25.33276
DDIT4	8587	7200.75	1149.00025	28.535304
DDIT4L	4009	3177.352	146.99966	2.88899
DDN	3815	3537.75	17	0.175684
DDN-AS1	5592	4218.5193	38.00004	2.123873
DDOST	5663	4301.8853	7316.37903	161.05002
DDR1	265621	218935.819	2287.554328614	58.66250447871
DDR1-DT	23944	22280.5	2.0164594	0.019881347
DDR2	28489	25994.005	18.999985217	0.10750071814
DDRGK1	3776	2667.059	1555.99756	56.96038
DDT	12930	8818.4352	619.1838563	65.16271721
DDTL	3127	2572.5	48.81678879	1.3678871672
DDX1	70817	64163	5945.1694504741	97.756763421577
DDX10	55040	49228.172	1153.00457	27.11937499
DDX10P1	1933	1655.75	1	0.0220808
DDX11	46345	38031.335	3291.91052	89.4260269
DDX11-AS1	9027	7363.606	25.05962	1.2711834
DDX11L16	7404	6017.75	8.56327	0.243272
DDX11L2	3055	2500.5	3.06835	0.0813043
DDX12B	3158	2880.75	12.8331	0.162869
DDX12P	2947	2669.75	65.1376	0.892013
DDX17	22306	19533.915	10133.34672	85.073745
DDX18	12516	10852.657	4130.06435	44.896769
DDX19A	24297	20138.611	1790.31308	39.35445
DDX19A-DT	3968	3136.254	12.4341	0.745537
DDX19B	20623	16187.361	916.45944	18.123312
DDX20	81572	75749.754	692.000820201053	8.95897360106441
DDX21	45551	42224	12856.5879	114.433695
DDX23	40472	34117.8746	7984.48366	136.479925
DDX24	41856	36588.658	5561.08712	75.752839
DDX25	18497	15724.708	6.01406	0.0801321
DDX27	12787	11400.852	2703.23712	40.574249
DDX28	2317	2039.75	535	9.5893
DDX31	11294	9907.754	875.00043	10.447673
DDX39A	20232	14410.327	3539.07103	133.355505
DDX39B	219725	171762.4501	9366.6399037116	334.594065475471
DDX3ILA1	3087	2255.352	7.09573	0.4766004
DDX3X	246706	227601.0233	26701.1487034795	452.246309200197
DDX3Y	11703	9208.06	2191.22989	42.78509
DDX4	19491	15609.857	10	0.21421
DDX41	27749	21528.9094	1916.99876001294	51.7924740003676
DDX42	31621	26630.963	8022.00358	123.939509
DDX46	23674	20350.611	7099.27672	86.5992502
DDX47	14579	11252.31	3436.04292	85.458943
DDX49	15080	11218.6672	1010.00042	25.720645
DDX5	116587	105220.566	35317.80552	943.5662013
DDX50	5731	4344.86	1432.0004	30.811709
DDX50P1	2400	2122.75	3.00245	0.0517115
DDX51	12575	10911.602	1431.655	18.23645
DDX52	42485	38049.204	1387.683129	14.53812447
DDX54	13614	10842.84	2349.76803	37.717469
DDX55	16309	12729.8113	1584.55904	36.722013
DDX55P1	1414	1136.75	1	0.0321621
DDX56	16820	13499.279	3352.9568	92.51631
DDX59	9546	7328.212	746.00055	16.957085
DDX59-AS1	736	458.801	2	0.159374
DDX6	22354	20413.305	3051.5085	19.7821882
DDX60	42720	39393.208	122.34058	0.78710368
DDX60L	33000	28565.117	483.65948	5.6605198
DEAF1	36927	28985.496	605.745504	27.369092
DECR1	15797	10530.147	1192.48405	81.118064
DECR2	32028	22758.7568	870.61612	34.460342
DEDD	15916	12619.7291	893.1339	25.0006544
DEDD2	13085	9481.162	771.00082	25.24922
DEF6	14114	12450.5	7	0.1201525
DEF8	34768	26774.2007	1591.40408	79.101389
DEGS1	3980	2885.16	3339.0005	74.64201
DEGS2	5095	4264.284	89.99996	1.995024
DEK	25972	22645.102	5521.44471001603	87.1192650002537
DELE1	11681	9740.407	1789.70585	39.831037
DELEC1	10934	8638.4042	24.99999549427	2.2899223844445
DENND10	15432	12382.56	1302.42295427	30.3708013853
DENND10P1	2698	2143.504	1.43461	0.0658296
DENND11	18299	17190	2252.044	11.729388
DENND1A	27833	24242.4879	1204.999893	11.9257059
DENND1B	22896	19846.505	599.00047	4.304798
DENND1C	18738	14856.865	15	0.254333
DENND2A	21206	18433.755	128.99993	2.454083
DENND2B	58927	42226.5268	443.800825	21.3814272
DENND2C	17755	16368.801	44.00003	0.4289896
DENND2D	12363	10145.208	75.00004	1.755001
DENND3	46225	40135.891	850.01784	14.885904
DENND3-AS1	6525	4584.458	76.8485	3.674398
DENND4A	29034	26538.954	571.34255	4.502301
DENND4B	18167	14563.18	243.22062	13.438347
DENND4C	35794	33298.852	1311.27237	7.8993255
DENND5A	159958	148868.255	2415.85468706645	29.9876095704439
DENND5B	20439	18498.403	2191.399	11.116523
DENND6A	6808	5166.1221	996.82081	12.29697
DENND6B	9780	8393.809	150.89308	2.072119
DENR	5141	4032.106	212.8211	10.327667
DEPDC1	14738	13351.801	1519.9951	13.997946
DEPDC1-AS1	1247	969.754	8	0.301605
DEPDC1B	7835	6171.606	882.07462142	15.429084765
DEPDC1P2	2434	2156.75	4.00507	0.0678922
DEPDC4	11371	8631.9703	59.64237	2.484527
DEPDC5	200947	183331.6489	245.0165475733	3.8143725713235
DEPDC7	6083	4974.008	388.0001	10.69114
DEPP1	3601	2769.305	54	1.427505
DEPTOR	4532	3700.301	124	1.97817
DERA	9442	6675.221	2009.9979	59.583622
DERL1	12755	11091.606	3115.73655	53.484242
DERL2	12293	8689.268	1493.888	70.01647
DERL3	26099	20834.9192	4.000002	0.1100523
DERPC	5564	5009.5	1537.133	22.41477
DESI1	5717	4611.454	228.20663	3.842445
DESI2	6488	5379.059	2374.38271	24.753161
DET1	15980	13904.6899	222.42603	3.873706
DEXI	9442	8333.051	704.0002	18.820848
DFFA	8182	7350.301	545.8963	8.47177
DFFB	25548	22498.403	155.67169	2.630015
DFFBP1	979	701.754	24	1.25037
DGAT1	9733	7518.109	676.00071	13.906056
DGAT2	16804	14308.958	24.00001	1.022662
DGAT2-DT	1504	1226.75	1	0.0298025
