gene_id	length	eff_length	est_counts	tpm
ENSG00000275493	342	93.1191	2	0.816465
ENSG00000275494	577	313.771	21	2.54421
ENSG00000275496	7807	5964.337	17.88273	1.64049
ENSG00000275512	2533	2269.74	6.41734	0.107479
ENSG00000275532	494	230.792	6	0.988271
ENSG00000275536	583	319.771	2	0.237759
ENSG00000275552	2671	2407.74	3	0.047365
ENSG00000275574	281	55.1092	0.125	0.0862248
ENSG00000275580	647	383.744	4	0.396246
ENSG00000275601	635	371.744	13	1.32937
ENSG00000275628	2382	1857.288	0.25	0.00551013
ENSG00000275630	284	56.8263	2	1.33791
ENSG00000275632	524	260.792	60	8.74586
ENSG00000275634	250	39.2088	2.42116	2.3474
ENSG00000275645	418	155.11	2	0.490158
ENSG00000275648	133	33.0656	0.2	0.229933
ENSG00000275674	518	254.792	2	0.298394
ENSG00000275678	2352	2088.74	1	0.0181996
ENSG00000275703	461	197.827	10	1.92159
ENSG00000275709	548	284.771	2	0.266981
ENSG00000275710	206	22.8253	1	1.66544
ENSG00000275719	2454	1927.488	29	1.14152
ENSG00000275728	365	109.131	1	0.348336
ENSG00000275734	3077	2813.74	26.6324	0.359809
ENSG00000275740	3311	3047.74	348.023	4.34086
ENSG00000275759	590	326.771	3	0.348999
ENSG00000275764	1861	1597.74	15.8774	0.377763
ENSG00000275765	1185	921.744	28	1.15477
ENSG00000275769	417	154.148	4	0.986438
ENSG00000275775	102	30.0417	0.25	0.316346
ENSG00000275797	880	616.744	1.5	0.0924555
ENSG00000275807	1539	1275.74	4	0.119191
ENSG00000275825	438	174.901	4	0.869391
ENSG00000275839	443	179.886	0.5	0.105662
ENSG00000275850	2400	2136.74	2	0.0355815
ENSG00000275854	731	467.744	15	1.21907
ENSG00000275857	561	297.771	1	0.127663
ENSG00000275894	709	445.744	3	0.255848
ENSG00000275895	945	681.744	1998.75	111.451
ENSG00000275897	2573	2309.74	2	0.0329164
ENSG00000275902	690	426.744	4	0.356319
ENSG00000275910	563	299.771	1	0.126811
ENSG00000275949	5812	4759.047	239.917	2.47918
ENSG00000275963	775	511.744	4	0.297135
ENSG00000275964	2492	2228.74	18	0.307014
ENSG00000275993	4747	4483.74	6965.25	59.0531
ENSG00000276007	1090	826.744	15	0.68971
ENSG00000276071	1303	1039.74	10	0.365612
ENSG00000276075	1526	999.488	8	0.482917
ENSG00000276076	2504	2240.74	1.1689	0.0198304
ENSG00000276077	8233	6390.254	411.20196	22.517611
ENSG00000276087	3488	2961.484	1.08985	0.0205327
ENSG00000276101	610	346.744	1	0.109632
ENSG00000276110	714	450.744	1.00048	0.0843776
ENSG00000276115	1796	1532.74	13.4203	0.332843
ENSG00000276131	655	391.744	34	3.29931
ENSG00000276143	2158	1894.74	0.962937	0.0193194
ENSG00000276148	413	150.32	1	0.252889
ENSG00000276166	667	403.744	9	0.84739
ENSG00000276170	5548	3180.394	22.56647	2.364366
ENSG00000276174	326	82.4568	2	0.92204
ENSG00000276188	412	149.344	3	0.763624
ENSG00000276216	347	96.4274	1	0.394226
ENSG00000276223	560	296.771	3	0.384278
ENSG00000276248	3362	3098.74	19	0.233085
ENSG00000276256	2195	1931.74	15.094	0.29703
ENSG00000276261	509	245.792	2	0.30932
ENSG00000276272	1247	983.744	16	0.618279
ENSG00000276278	1223	959.744	1.00054	0.0396301
ENSG00000276282	666	402.744	2	0.188776
ENSG00000276289	3195	2931.74	9	0.116698
ENSG00000276292	213	24.6998	4	6.1562
ENSG00000276302	557	293.771	2.23838	0.289648
ENSG00000276317	614	350.744	1	0.108382
ENSG00000276334	1621	1357.74	19	0.531964
ENSG00000276337	4001	3737.74	6.03095	0.061337
ENSG00000276348	1988	1724.74	0.25	0.00551013
ENSG00000276384	426	162.983	2	0.466483
ENSG00000276390	517	253.792	5	0.748924
ENSG00000276408	668	404.744	1.09739	0.103069
ENSG00000276411	596	332.771	1	0.114235
ENSG00000276417	1414	1150.74	1	0.0330345
ENSG00000276418	1527	1263.74	9.95324	0.2994
ENSG00000276434	509	245.792	1	0.15466
ENSG00000276445	584	320.771	18	2.13316
ENSG00000276449	3323	3059.74	10	0.12424
ENSG00000276509	2002	1738.74	1	0.0218631
ENSG00000276517	3004	2740.74	19.5114	0.270624
ENSG00000276529	443	179.886	77.9992	16.4831
ENSG00000276533	498	234.792	5	0.809529
ENSG00000276564	2403	2139.74	16	0.284253
ENSG00000276570	3061	2797.74	298.556	4.05662
ENSG00000276571	394	132.548	4	1.14718
ENSG00000276593	550	286.771	1	0.132559
ENSG00000276603	419	156.085	16	3.89677
ENSG00000276649	2299	1509.232	27	2.067205
ENSG00000276651	2347	2083.74	1	0.0182432
ENSG00000276672	4636	4372.74	121.159	1.05329
ENSG00000276691	546	282.771	1	0.134435
ENSG00000276698	658	394.744	2	0.192602
ENSG00000276709	9870	8027.285	410.58284	11.857806
ENSG00000276724	701	437.744	36	3.12629
ENSG00000276728	1745	1481.74	22	0.564412
ENSG00000276744	984	720.744	14	0.738403
ENSG00000276768	465	201.827	1	0.188351
ENSG00000276791	3250	2986.74	24	0.305464
ENSG00000276809	1040	776.744	1	0.0489405
ENSG00000276831	339	91.1179	2	0.834397
ENSG00000276846	753	489.744	3	0.232862
ENSG00000276850	5196	3889.724	109.19538	5.216159
ENSG00000276851	583	319.771	30.4321	3.61775
ENSG00000276853	656	392.744	4	0.387166
ENSG00000276855	690	426.744	61	5.43387
ENSG00000276900	2088	1824.74	67	1.39579
ENSG00000276916	418	155.11	4	0.980316
ENSG00000276931	638	374.744	9	0.912966
ENSG00000276945	531	267.771	2	0.283931
ENSG00000276952	674	410.744	9	0.832948
ENSG00000276972	421	158.047	1	0.240525
ENSG00000276997	2699	1143.3671	6.11402	1.236955
ENSG00000277007	2614	2350.74	3	0.0485135
ENSG00000277010	505	241.792	2	0.314437
ENSG00000277020	1091	564.563	1.27739	0.153294
ENSG00000277022	1794	1530.74	2	0.0496677
ENSG00000277024	2313	1806.6615	0.25	0.00551013
ENSG00000277036	707	443.744	18	1.54201
ENSG00000277067	7274	5694.483	5.71663	0.703801
ENSG00000277128	7930	7140.251	1	0.009576
ENSG00000277130	682	418.744	4	0.363127
ENSG00000277151	5305	5041.74	4	0.0301596
ENSG00000277152	6721	6457.74	2	0.0117732
ENSG00000277159	3590	3326.74	6.13655	0.0701215
ENSG00000277170	479	215.81	0.5	0.0880733
ENSG00000277173	1120	856.744	1	0.0443706
ENSG00000277182	2414	2150.74	22	0.388849
ENSG00000277185	1014	750.744	1	0.0506355
ENSG00000277196	4395	3868.48	30.1562	0.663889
ENSG00000277218	430	166.956	2	0.455381
ENSG00000277235	321	79.5786	4	1.91078
ENSG00000277245	578	314.771	2	0.241536
ENSG00000277270	17021	14651.699	2.9999952467	0.051376558545
ENSG00000277287	5678	5414.74	5.01795	0.0352286
ENSG00000277301	1771	1507.74	3	0.075638
ENSG00000277324	1683	1419.74	6	0.160653
ENSG00000277342	527	263.771	20	2.88236
ENSG00000277368	728	464.744	9	0.736165
ENSG00000277369	820	556.744	2	0.136559
ENSG00000277373	351	99.1716	1	0.383318
ENSG00000277382	286	58.1301	1	0.653952
ENSG00000277383	809	545.744	11	0.766214
ENSG00000277400	2179	1915.74	50.2983	0.998074
ENSG00000277412	1988	1724.74	0.25	0.00551013
ENSG00000277423	416	153.21	5	1.2406
ENSG00000277440	582	318.771	1.00069	0.119334
ENSG00000277453	588	324.771	1	0.117049
ENSG00000277454	1618	1354.74	11.3066	0.317264
ENSG00000277456	284	56.8263	1	0.668955
ENSG00000277459	631	367.744	5	0.516858
ENSG00000277463	423	160.034	3	0.712614
ENSG00000277491	489	225.792	1	0.168359
ENSG00000277492	217	25.7328	0.00018684	0.000276013
ENSG00000277504	533	269.771	4	0.563651
ENSG00000277511	885	621.744	29	1.7731
ENSG00000277534	2821	2557.74	291.1	4.32644
ENSG00000277559	1458	1194.74	12	0.381815
ENSG00000277566	577	313.771	3	0.363458
ENSG00000277581	522	258.792	2	0.293782
ENSG00000277589	710	446.744	1.5	0.127638
ENSG00000277595	559	295.771	3	0.385577
ENSG00000277597	695	431.744	3	0.264145
ENSG00000277602	242	35.4021	1	1.07379
ENSG00000277662	497	233.792	11	1.78858
ENSG00000277672	277	53.0049	1	0.717184
ENSG00000277675	775	511.744	1	0.0742838
ENSG00000277687	1175	911.744	3	0.125082
ENSG00000277690	470	206.81	1	0.183812
ENSG00000277693	2902	2179.356	28.40812	3.054861
ENSG00000277701	12089	9998.513	104.860186	1.3200614
ENSG00000277702	213	24.6998	1	1.53905
ENSG00000277715	2028	1764.74	23.0319	0.49613
ENSG00000277744	449	185.857	2	0.40907
ENSG00000277763	675	411.744	2	0.18465
ENSG00000277767	1824	1560.74	17.6754	0.430511
ENSG00000277782	389	128.068	8	2.37464
ENSG00000277783	260	44.089	2	1.72443
ENSG00000277806	634	370.744	3	0.307605
ENSG00000277840	690	426.744	1	0.0890798
ENSG00000277873	702	438.744	1	0.0866434
ENSG00000277895	1311	1047.74	4	0.145128
ENSG00000277901	431	167.956	1.32873	0.300738
ENSG00000277930	1155	628.542	1	0.122717
ENSG00000277938	2784	2520.74	32.0312	0.483049
ENSG00000277941	149	28.2857	0.349363	0.469522
ENSG00000277945	301	67.1254	3	1.69895
ENSG00000277948	187	20.1268	2	3.77748
ENSG00000277959	332	86.4712	8	3.51694
ENSG00000277969	2299	2035.74	7.51136	0.140263
ENSG00000277991	13919	11814.441	535.9585	15.4188
ENSG00000277999	553	289.771	3	0.393561
ENSG00000278000	662	398.744	3	0.286005
ENSG00000278002	1308	1044.74	2	0.0727724
ENSG00000278017	875	611.744	4	0.248563
ENSG00000278022	459	195.827	11	2.13534
ENSG00000278035	447	183.872	2	0.413486
ENSG00000278040	168	22.8018	1	1.66716
ENSG00000278041	3674	3410.74	49	0.546127
ENSG00000278112	467	203.81	15	2.79777
ENSG00000278126	898	634.744	13.3969	0.802326
ENSG00000278133	920	395.48	26.1002	5.38449
ENSG00000278158	507	243.792	2	0.311858
ENSG00000278177	706	442.744	5	0.429303
ENSG00000278192	1932	1668.74	28	0.637845
ENSG00000278202	785	521.744	5.11848	0.372932
ENSG00000278206	2079	1815.74	5.06747	0.106092
ENSG00000278231	366	109.805	1	0.346199
ENSG00000278239	2265	2001.74	6.00446	0.114028
ENSG00000278266	2933	2669.74	74.0679	1.05465
ENSG00000278291	4412	4148.74	61	0.558933
ENSG00000278341	1482	1218.74	12	0.374296
ENSG00000278344	356	102.622	5	1.85215
ENSG00000278356	456	192.827	4	0.788568
ENSG00000278376	1936	1672.74	17	0.386337
ENSG00000278383	466	202.827	7	1.31196
ENSG00000278384	3027	2763.74	18	0.247583
ENSG00000278385	1744	1480.74	2	0.0513448
ENSG00000278389	450	186.842	2	0.406913
ENSG00000278390	6540	4961.696	6.00513	0.2020336
ENSG00000278396	530	266.771	3.5	0.498741
ENSG00000278399	926	662.744	1	0.0573589
ENSG00000278409	529	265.771	0.25	0.0357584
ENSG00000278419	447	183.872	2.11405	0.437065
ENSG00000278434	1455	1191.74	1	0.031898
ENSG00000278456	635	371.744	4	0.409037
ENSG00000278464	2499	1710.091	2	0.0582708
ENSG00000278467	573	309.771	7.2	0.883563
ENSG00000278472	457	193.827	3	0.588375
ENSG00000278484	631	367.744	1	0.103372
ENSG00000278546	442	178.886	2	0.42501
ENSG00000278553	281	55.1092	0.125	0.0862248
ENSG00000278576	3178	2914.74	10.0118	0.130575
ENSG00000278592	203	22.4348	0.82672	1.40082
ENSG00000278595	397	135.308	2	0.56189
ENSG00000278600	2261	1997.74	213.716	4.06671
ENSG00000278601	700	436.744	1	0.0870402
ENSG00000278626	650	386.744	3	0.294879
ENSG00000278627	652	388.744	2	0.195575
ENSG00000278633	2404	2140.74	1	0.0177575
ENSG00000278697	271	49.7499	1.42423	1.08827
ENSG00000278703	481	217.81	7	1.2217
ENSG00000278704	2237	1973.74	5.75464	0.110834
ENSG00000278727	3585	3321.74	3	0.0343322
ENSG00000278730	2921	2657.74	630.084	9.01221
ENSG00000278733	566	302.771	2	0.251109
ENSG00000278737	622	358.744	2	0.21193
ENSG00000278740	619	355.744	1	0.106859
ENSG00000278743	734	470.744	9	0.726782
ENSG00000278765	590	326.771	1	0.116333
ENSG00000278784	1200	936.744	5.82886	0.236543
ENSG00000278817	1213	949.744	98.9314	3.95981
ENSG00000278819	573	309.771	2	0.245434
ENSG00000278827	529	265.771	0.25	0.0357584
ENSG00000278829	819	555.744	5	0.342012
ENSG00000278834	1695	1431.74	143	3.7968
ENSG00000278840	340	91.7802	23	9.52632
ENSG00000278847	366	109.805	4	1.3848
ENSG00000278861	601	337.771	18	2.0258
ENSG00000278862	3397	3133.74	3	0.0363919
ENSG00000278864	1754	1490.74	119.806	3.05506
ENSG00000278867	2179	1915.74	6.49427	0.128866
ENSG00000278869	2081	1817.74	5	0.104564
ENSG00000278875	1802	1538.74	1	0.0247047
ENSG00000278876	325	81.9215	10	4.64033
ENSG00000278878	1571	1044.488	3.02399	0.2581121
ENSG00000278879	1937	1673.74	2	0.0454242
ENSG00000278887	675	411.744	2.5	0.230813
ENSG00000278890	5630	5366.74	1	0.0070833
ENSG00000278891	2873	2609.74	2.00282	0.0291737
ENSG00000278895	1969	1705.74	1.02107	0.0227556
ENSG00000278899	1268	1004.74	5	0.189174
ENSG00000278903	14094	10145.244	126.35021	10.6932061
ENSG00000278915	577	313.771	2	0.242305
ENSG00000278920	16698	16434.7	14.0775	0.0325618
ENSG00000278922	1377	1113.74	1	0.034132
ENSG00000278931	1693	1429.74	18.1	0.481245
ENSG00000278932	17507	12903.8287	86.806855	4.75783463
ENSG00000278935	4637	4373.74	1	0.00869147
ENSG00000278948	1849	1585.74	122	2.92465
ENSG00000278949	2104	1840.74	7	0.144561
ENSG00000278950	2256	1992.74	23	0.438756
ENSG00000278954	2466	2202.74	1	0.0172577
ENSG00000278957	483	219.81	1	0.172941
ENSG00000278959	2476	2212.74	1	0.0171797
ENSG00000278962	2272	2008.74	6	0.113546
ENSG00000278966	1286	764.282	3	0.176062
ENSG00000278974	775	511.744	3	0.222851
ENSG00000278982	1869	1605.74	6	0.142044
ENSG00000278985	1776	1512.74	9.03336	0.227002
ENSG00000278986	1766	1502.74	15.0936	0.381815
ENSG00000278987	2182	1918.74	20	0.396241
ENSG00000278989	2359	2095.74	30	0.544164
ENSG00000278991	1514	1250.74	15	0.4559
ENSG00000278993	1828	1564.74	3	0.0728827
ENSG00000278997	1360	1096.74	8	0.277288
ENSG00000279019	3691	3427.74	2	0.0221803
ENSG00000279022	443	179.886	2	0.422647
ENSG00000279026	2225	1961.74	15	0.290667
ENSG00000279029	1855	1591.74	51	1.21799
ENSG00000279035	2161	1897.74	3	0.0600939
ENSG00000279039	2598	2334.74	1	0.016282
ENSG00000279041	1422	1158.74	47	1.5419
ENSG00000279042	2529	2265.74	2	0.0335557
ENSG00000279043	5122	4858.74	1.00002	0.00782407
ENSG00000279048	2424	2160.74	7	0.123152
ENSG00000279059	1667	1403.74	104.514	2.83032
ENSG00000279064	457	193.827	10	1.96125
ENSG00000279069	2945	2681.74	45	0.637884
ENSG00000279070	1863	1599.74	3	0.0712881
ENSG00000279072	27389	25809.42	4	0.00636922
ENSG00000279073	1511	984.488	3	0.236239
ENSG00000279075	342	93.1191	4	1.63293
ENSG00000279077	2110	1846.74	2	0.041169
ENSG00000279080	20397	20133.7	13.2309	0.0249812
ENSG00000279085	5388	5124.74	3.0019	0.0222674
ENSG00000279086	2278	2014.74	2	0.0377361
ENSG00000279088	1355	1091.74	188.543	6.56503
ENSG00000279089	3213	2949.74	48	0.618591
ENSG00000279092	4824	4560.74	3.00564	0.0250523
ENSG00000279096	5309	4782.48	1.000000309016	0.0159943048829
ENSG00000279107	1161	897.744	1	0.0423442
ENSG00000279108	1881	1617.74	5.22187	0.122705
ENSG00000279110	13120	12856.7	6.00154	0.0177451
ENSG00000279114	6430	6166.74	2.00008	0.0123293
ENSG00000279118	2326	2062.74	3	0.0552869
ENSG00000279123	713	449.744	1	0.0845242
ENSG00000279129	5110	4583.48	1.999999	0.03321512
ENSG00000279130	462	198.827	4	0.764772
ENSG00000279133	3819	3555.74	17.0064	0.181815
ENSG00000279134	3100	2836.74	5.00041	0.0670088
ENSG00000279135	1716	1452.74	1	0.0261672
ENSG00000279138	2245	1981.74	1	0.0191822
ENSG00000279140	305	69.6331	3	1.63777
ENSG00000279144	469	205.81	2	0.369411
ENSG00000279145	5362	5098.74	14	0.104379
ENSG00000279147	1841	1577.74	1	0.0240941
ENSG00000279148	1293	1029.74	41	1.51357
ENSG00000279149	2496	2232.74	4	0.0681032
ENSG00000279159	49287	49023.7	9.11994	0.00707183
ENSG00000279161	2352	2088.74	4	0.0727983
ENSG00000279162	2050	1786.74	1.01135	0.0215172
ENSG00000279165	1904	1640.74	14	0.324365
ENSG00000279168	1613	1086.554	3.01551	0.132256
ENSG00000279175	13454	13190.7	4.1239	0.0118846
ENSG00000279176	1375	1111.74	2.04808	0.0700308
ENSG00000279179	3448	3184.74	5	0.0596818
ENSG00000279186	2456	2192.74	1.01103	0.0175277
ENSG00000279187	2482	2218.74	2.00226	0.0343052
ENSG00000279189	5446	5182.74	1	0.00733477
ENSG00000279190	4547	4283.74	3.00988	0.0267099
ENSG00000279196	3641	3377.74	22	0.247595
ENSG00000279197	470	206.81	1	0.183812
ENSG00000279198	3104	2840.74	23	0.307781
ENSG00000279199	2228	1964.74	6.0087	0.116258
ENSG00000279200	1703	1439.74	4.5803	0.120936
ENSG00000279201	969	622.6011	1	0.063917
ENSG00000279202	1733	1469.74	1.00602	0.0260202
ENSG00000279203	631	367.744	2	0.206743
ENSG00000279204	2238	1974.74	1	0.0192502
ENSG00000279207	5808	5544.74	342	2.34472
ENSG00000279208	768	504.744	38.2572	2.8813
ENSG00000279212	2535	2271.74	4	0.0669341
ENSG00000279217	14574	14310.7	7.5588	0.0200788
ENSG00000279227	1506	1242.74	31	0.948258
ENSG00000279228	675	411.744	2.5	0.230813
ENSG00000279232	5810	5283.48	1	0.01439225
ENSG00000279233	3467	3203.74	87	1.0323
ENSG00000279234	1842	1578.74	2.07694	0.0500103
ENSG00000279236	1303	1039.74	4	0.146245
ENSG00000279246	2234	1970.74	13.7194	0.264637
ENSG00000279253	1461	1197.74	32.0462	1.01709
ENSG00000279255	2167	1903.74	4	0.0798726
ENSG00000279259	1347	1083.74	31	1.08738
ENSG00000279265	461	197.827	9	1.72943
ENSG00000279266	3736	3472.74	2.4959	0.0273213
ENSG00000279267	2042	1778.74	15.2595	0.326117
ENSG00000279277	8977	8187.22	4.00007	0.0455821
ENSG00000279278	8420	8156.74	35.0872	0.163523
ENSG00000279283	1740	1476.74	8	0.205936
ENSG00000279289	3978	3714.74	3	0.0307
ENSG00000279294	2059	1795.74	6	0.127015
ENSG00000279298	1080	816.744	2.00136	0.0931507
ENSG00000279302	2596	2332.74	4	0.0651838
ENSG00000279303	2456	2192.74	1.01103	0.0175277
ENSG00000279306	933	669.744	2	0.113519
ENSG00000279310	261	44.5051	1	0.854155
ENSG00000279317	8372	7055.752	1	0.156571
ENSG00000279319	3095	2831.74	1	0.0134243
ENSG00000279320	1991	1727.74	2	0.0440045
ENSG00000279329	1865	1601.74	34.5487	0.819946
ENSG00000279330	2199	1935.74	6.02092	0.118239
ENSG00000279333	3618	3354.74	4	0.045326
ENSG00000279334	415	152.222	4	0.998916
ENSG00000279337	200	21.7855	1.00525	1.75409
ENSG00000279342	4405	3878.484	27	0.309549
ENSG00000279345	1757	1493.74	1.01628	0.0258632
ENSG00000279347	1650	1386.74	15.7405	0.431487
ENSG00000279348	2116	1852.74	200	4.10356
ENSG00000279349	2595	2331.74	7	0.114121
ENSG00000279356	2125	1861.74	7.18247	0.146656
ENSG00000279357	510	246.792	1	0.154033
ENSG00000279358	2265	2001.74	4	0.0759623
ENSG00000279359	4412	4148.74	1	0.00916283
ENSG00000279361	1200	936.744	0.688715	0.0279489
ENSG00000279365	1894	1630.74	11	0.256421
ENSG00000279369	1824	1560.74	17	0.41406
ENSG00000279372	398	136.242	2	0.558039
ENSG00000279373	1266	1002.74	1	0.0379102
ENSG00000279377	2822	2558.74	1	0.0148566
ENSG00000279378	2031	1767.74	1.00006	0.0215058
ENSG00000279384	748	484.744	12	0.941056
ENSG00000279406	2132	1868.74	50	1.01711
ENSG00000279407	2995	2731.74	373.065	5.19148
ENSG00000279409	1870	1606.74	1	0.0236592
ENSG00000279416	1302	1038.74	0.5	0.0182982
ENSG00000279417	3930	3666.74	9.02542	0.0935693
ENSG00000279422	397	135.308	1	0.280945
ENSG00000279425	2189	1925.74	4	0.0789601
ENSG00000279430	461	197.827	2	0.384319
ENSG00000279431	610	346.744	1	0.109632
ENSG00000279432	3122	2858.74	32.4874	0.432002
ENSG00000279434	2025	1761.74	2.02401	0.0436734
ENSG00000279443	2083	1819.74	28.2236	0.589589
ENSG00000279453	2435	2171.74	34	0.595137
ENSG00000279456	1628	1364.74	7	0.194981
ENSG00000279458	737	269.0253	25.72621	20.69497
ENSG00000279464	2458	2194.74	5.00336	0.0866612
ENSG00000279467	8030	7766.74	1.55669	0.00761919
ENSG00000279469	649	385.744	2	0.197096
ENSG00000279475	349	97.7058	2	0.778137
ENSG00000279476	2794	2530.74	6	0.0901259
ENSG00000279481	2525	2261.74	4.19443	0.0704978
ENSG00000279490	2755	2491.74	3.19404	0.0487285
ENSG00000279491	1762	1498.74	14.0091	0.355327
ENSG00000279495	2501	2237.74	25.058	0.42568
ENSG00000279500	1565	1301.74	19	0.554849
ENSG00000279504	785	521.744	1	0.07286
ENSG00000279513	1492	1228.74	2.01127	0.0622237
ENSG00000279518	2186	1922.74	10	0.197708
ENSG00000279520	1342	1078.74	19	0.669548
ENSG00000279529	2793	2529.74	31	0.465834
ENSG00000279536	629	365.744	4	0.415747
ENSG00000279539	2199	1935.74	17	0.333847
ENSG00000279544	3109	2845.74	4	0.0534331
ENSG00000279554	374	115.762	3	0.985152
ENSG00000279555	2098	1834.74	7.00238	0.145083
ENSG00000279561	4082	3818.74	95.7483	0.953141
ENSG00000279568	1746	1482.74	1	0.0256378
ENSG00000279569	4170	3906.74	6	0.0583825
ENSG00000279571	743	479.744	10	0.792387
ENSG00000279573	1978	1714.74	2.02901	0.0449813
ENSG00000279583	1008	744.744	1	0.0510434
ENSG00000279584	515	251.792	1	0.150975
ENSG00000279586	917	653.744	1	0.0581485
ENSG00000279594	1583	1319.74	5	0.144021
ENSG00000279595	4637	4373.74	1	0.00869147
ENSG00000279598	4406	4142.74	1.00006	0.00917663
ENSG00000279601	2492	2228.74	1	0.0170564
ENSG00000279602	1329	1065.74	32	1.14142
ENSG00000279606	2506	2242.74	3.09104	0.0523927
ENSG00000279608	5702	5438.74	4.00157	0.0279691
ENSG00000279611	926	662.744	7	0.401512
ENSG00000279612	1056	792.744	1	0.0479528
ENSG00000279613	1809	1545.74	8	0.196743
ENSG00000279619	1936	1672.74	4	0.0909028
ENSG00000279623	587	323.771	10	1.17411
ENSG00000279631	2518	2254.74	5	0.0842984
ENSG00000279632	878	614.744	3.18806	0.197142
ENSG00000279633	1922	1658.74	6	0.137505
ENSG00000279648	2048	1784.74	8.31047	0.177009
ENSG00000279649	2704	2440.74	1	0.0155749
ENSG00000279652	8149	7885.74	3.12436	0.0150614
ENSG00000279653	1002	738.744	7	0.360206
ENSG00000279656	1135	871.744	17	0.741321
ENSG00000279659	1654	1390.74	1	0.0273338
ENSG00000279660	1329	1065.74	10	0.356692
ENSG00000279662	4439	4175.74	8.42108	0.0766621
ENSG00000279663	4006	3742.74	1.00746	0.0102326
ENSG00000279667	1005	741.744	1	0.0512498
ENSG00000279672	1139	875.744	96	4.16716
ENSG00000279673	1741	1477.74	24	0.617389
ENSG00000279675	5356	5092.74	4	0.0298576
ENSG00000279684	2275	2011.74	1	0.0188962
ENSG00000279689	3599	3335.74	6	0.0683762
ENSG00000279692	1536	1272.74	11	0.328547
ENSG00000279696	3152	2888.74	31	0.407943
ENSG00000279699	1737	1473.74	4	0.103177
ENSG00000279700	1355	1091.74	2	0.0696395
ENSG00000279705	1551	1287.74	1	0.02952
ENSG00000279706	1188	924.744	3	0.123324
ENSG00000279717	2679	2415.74	1	0.015736
ENSG00000279721	1512	1248.74	7.56464	0.230283
ENSG00000279722	2337	2073.74	26	0.476612
ENSG00000279726	6109	5056.02	1	0.152183
ENSG00000279731	386	125.411	2	0.606237
ENSG00000279734	419	156.085	0.919057	0.223835
ENSG00000279738	19416	19152.7	43.9523	0.0872362
ENSG00000279742	2387	2123.74	5.41872	0.0969932
ENSG00000279744	1655	1391.74	17	0.46434
ENSG00000279748	2505	2241.74	3	0.0508723
ENSG00000279759	4765	4501.74	54.553	0.460664
ENSG00000279762	3736	3209.511	2.0014	0.237925
ENSG00000279766	671	407.744	2	0.186461
ENSG00000279771	2250	1986.74	1	0.0191339
ENSG00000279772	452	188.842	1	0.201302
ENSG00000279778	3087	2823.74	3	0.0403871
ENSG00000279780	986	722.744	4	0.210389
ENSG00000279789	2194	1930.74	52.3326	1.03037
ENSG00000279790	1770	1506.74	1.00147	0.0252665
ENSG00000279791	2499	2235.74	7	0.119021
ENSG00000279792	2266	2002.74	18	0.34166
ENSG00000279794	674	410.744	12	1.1106
ENSG00000279795	983	719.744	10	0.528164
ENSG00000279796	2954	2690.74	1	0.0141278
ENSG00000279799	457	193.827	5	0.980625
ENSG00000279801	2464	2200.74	3.0009	0.0518357
ENSG00000279803	2285	2021.74	17	0.319646
ENSG00000279806	1736	1472.74	224.419	5.79266
ENSG00000279807	508	244.792	1.49278	0.231817
ENSG00000279811	3998	3734.74	1	0.0101785
ENSG00000279812	154	27.6194	5	6.88181
ENSG00000279818	2801	2537.74	1	0.0149795
ENSG00000279822	1985	1721.74	11	0.242868
ENSG00000279825	2673	2409.74	6	0.0946514
ENSG00000279827	1028	764.744	2	0.099417
ENSG00000279837	768	504.744	8	0.602512
ENSG00000279838	1989	1725.74	12	0.264333
ENSG00000279841	1846	1582.74	2	0.0480359
ENSG00000279845	466	202.827	4	0.74969
ENSG00000279851	1942	1678.74	8	0.181156
ENSG00000279852	2396	2132.74	4	0.0712964
ENSG00000279859	1384	858.303	1	0.261161
ENSG00000279861	1882	1618.74	39.2502	0.921744
ENSG00000279862	1399	1135.74	4	0.133883
ENSG00000279865	1783	1519.74	16	0.400218
ENSG00000279872	234	32.1558	0.245279	0.289966
ENSG00000279879	3483	3219.74	3.29814	0.0389399
ENSG00000279880	2139	1875.74	12.0111	0.243421
ENSG00000279882	366	109.805	26	9.00118
ENSG00000279894	2297	2033.74	8	0.149534
ENSG00000279895	1029	765.744	1	0.0496436
ENSG00000279900	452	188.842	7	1.40911
ENSG00000279901	1659	1395.74	6	0.163415
ENSG00000279905	5658	5394.74	1	0.00704654
ENSG00000279907	2492	2228.74	6	0.102338
ENSG00000279912	3925	3661.74	3.48284	0.036157
ENSG00000279914	1298	1034.74	0.338759	0.0124453
ENSG00000279923	1303	1039.74	15	0.548418
ENSG00000279927	3578	3314.74	4.00082	0.0458823
ENSG00000279946	3135	2871.74	3.00774	0.0398145
ENSG00000279949	559	295.771	3	0.385577
ENSG00000279953	1418	1154.74	13	0.427961
ENSG00000279956	2103	1839.74	2	0.0413256
ENSG00000279964	1830	1566.74	1	0.0242632
ENSG00000279967	2456	2192.74	1.01103	0.0175277
ENSG00000279969	548	284.771	2	0.266981
ENSG00000279971	1459	1195.74	12	0.381496
ENSG00000279982	3109	2845.74	2	0.0267166
ENSG00000279987	1181	917.744	12	0.497057
ENSG00000279996	1882	1618.74	2.10396	0.0494089
ENSG00000280002	1717	1453.74	21	0.549133
ENSG00000280007	20396	20132.7	19.6642	0.0371296
